symbol,detected_at,signal_type,rank,total_score,score_slope,score_volume,score_rsi,score_hold,score_deviation,score_macd,score_weekly,entry_price,exit_price,return_pct,holding_days,rsi_value,volume_ratio,deviation_pct
8368.T,2025-06-30,GC,D,25,0,0,-15,25,10,-10,15,691,713,3.1838,5,39.29,0.97,0.11
6016.T,2025-06-25,GC,B,68,20,20,-5,25,-15,8,15,7560,6430,-14.9471,5,81.54,2.02,93.99
4125.T,2025-06-17,GC,D,30,20,-15,-15,25,10,-10,15,1461,1444,-1.1636,5,36.17,0.4,3.67
3774.T,2025-06-05,GC,A,83,20,10,-5,25,10,8,15,2839,2886,1.6555,5,75.2,1.24,7.82
7739.T,2025-06-08,GC,B,60,20,-15,15,25,10,-10,15,2591,2575,-0.6175,5,60.05,0.55,7.5
6994.T,2025-06-05,GC,B,75,20,0,15,25,10,-10,15,405,425,4.9383,5,59.09,0.72,2.07
6488.T,2025-06-05,GC,D,30,20,-15,-15,25,10,-10,15,727,731,0.5502,5,26.14,0.69,5.29
2454.T,2025-06-10,GC,A,100,20,10,15,25,10,8,15,354,350,-1.1299,5,56.86,1.01,3.63
2081.T,2025-06-16,GC,A,85,10,20,15,25,10,-10,15,1334,1329,-0.3748,5,56.58,37.53,4.75
5940.T,2025-06-10,GC,D,5,-20,0,-15,25,10,-10,15,681,669,-1.7621,5,42.37,0.75,0.91
4445.T,2025-06-12,GC,B,68,20,-15,15,25,0,8,15,1585,1525,-3.7855,5,66.16,0.6,9.5
4536.T,2025-06-09,GC,B,63,20,0,-5,25,0,8,15,1653.5,1672.5,1.1491,5,85.93,0.86,13.65
3946.T,2025-06-22,GC,C,55,20,20,-15,25,0,-10,15,2808,2872,2.2792,5,43.32,3.04,9.79
8130.T,2025-06-29,GC,A,80,0,10,15,15,10,15,15,2955,2955,0,5,54.89,1.26,1.28
1542.T,2025-06-30,GC,B,65,20,0,5,25,10,-10,15,15400,15715,2.0455,5,45.89,0.74,6.21
9051.T,2025-06-26,GC,B,63,20,0,-5,25,0,8,15,1225,1229,0.3265,5,78.2,0.93,12.51
6364.T,2025-06-23,GC,C,40,10,0,15,0,10,15,-10,1902,1964,3.2597,5,51.3,0.99,1.36
4450.T,2025-06-24,GC,B,78,20,-15,15,25,10,8,15,1365,1355,-0.7326,5,61.9,0.11,2.99
5602.T,2025-06-29,GC,B,65,20,0,15,25,0,-10,15,1134,1294,14.1093,5,56.98,0.71,13.08
7590.T,2025-06-03,GC,D,10,-20,-15,5,25,10,-10,15,409,410,0.2445,5,46.23,0.09,0.73
6266.T,2025-06-19,GC,C,53,20,-15,15,25,10,8,-10,2006,2210,10.1695,5,57.69,0.7,6.93
6268.T,2025-06-26,GC,B,63,10,10,-5,25,0,8,15,2567,2622,2.1426,5,78.84,1.12,10.64
5834.T,2025-06-15,GC,A,83,20,0,15,25,0,8,15,1972.5,2075,5.1965,5,66.67,0.99,11.65
4733.T,2025-06-16,GC,C,48,20,-15,-5,25,0,8,15,8432,8366,-0.7827,5,74.18,0.42,12.58
5131.T,2025-06-17,GC,B,73,20,10,-5,25,0,8,15,171,169,-1.1696,5,78.57,1.06,9.71
7608.T,2025-06-03,GC,B,68,20,20,-5,25,-15,8,15,479.5,494.5,3.1283,5,86.59,1.54,19.95
2484.T,2025-06-15,GC,D,0,-20,-15,-15,25,10,-10,15,225,231,2.6667,5,44,0.58,1.17
3598.T,2025-06-24,GC,A,93,20,0,15,25,10,8,15,170,171,0.5882,5,64.29,0.7,4.93
7059.T,2025-06-11,GC,D,35,20,-15,15,25,-15,-10,15,1031,1073.5,4.1222,5,64.81,0.69,20.21
6734.T,2025-06-09,GC,D,35,10,20,-15,25,-10,-10,15,1553,1559,0.3863,5,30.43,37.91,-2.42
6540.T,2025-06-11,GC,A,100,20,20,15,25,0,8,15,1540,1618,5.0649,5,68.7,1.63,11.91
6550.T,2025-06-12,GC,B,60,20,-15,15,25,10,-10,15,176,170,-3.4091,5,52,0.56,7.7
7133.T,2025-06-11,GC,C,50,20,-15,5,25,10,-10,15,1476,1472,-0.271,5,45.42,0.63,6.62
6278.T,2025-06-24,GC,C,48,20,0,-5,25,-15,8,15,4965,5630,13.3938,5,70.78,0.9,22.18
5831.T,2025-06-25,GC,A,85,20,10,15,25,10,-10,15,1714.5,1673.5,-2.3914,5,60.85,1.02,7.41
2586.T,2025-06-11,GC,D,0,-20,-15,-15,25,10,-10,15,159,157,-1.2579,5,41.03,0.56,4.39
9706.T,2025-06-19,GC,D,0,-20,-15,-15,25,10,-10,15,4314,4492,4.1261,5,33.61,0.58,1.73
5616.T,2025-06-30,GC,B,60,20,-15,15,25,10,-10,15,1150,1120,-2.6087,5,55.39,0.17,3.7
3994.T,2025-06-08,GC,A,93,20,10,15,25,0,8,15,4695,4637,-1.2354,5,52.79,1.03,8.97
4833.T,2025-06-18,GC,B,65,10,20,5,25,0,-10,15,100,109,9,5,48.48,1.55,11.94
6306.T,2025-06-16,GC,C,53,0,10,-5,15,10,8,15,697,707,1.4347,5,73.81,1.14,2.09
4418.T,2025-06-25,GC,C,48,20,0,-5,25,-15,8,15,1225,1101,-10.1224,5,70.79,0.74,32.03
2588.T,2025-06-25,GC,A,100,20,10,15,25,10,8,15,3100,3080,-0.6452,5,69.71,1.01,6.94
4678.T,2025-06-22,GC,B,63,10,0,-5,25,10,8,15,300,302,0.6667,5,73.33,0.79,5.07
7318.T,2025-06-19,GC,C,50,20,20,-5,25,-15,-10,15,797.5,778.8,-2.3448,5,71.56,3.68,60.76
8005.T,2025-06-25,GC,C,55,0,10,5,25,10,-10,15,1050,1048,-0.1905,5,45,1.2,2.2
228A.T,2025-06-26,GC,A,85,20,10,15,25,10,-10,15,1344,1351,0.5208,5,50.88,1.12,7.99
8362.T,2025-06-12,GC,D,10,20,-15,15,0,10,-10,-10,1781,1787,0.3369,5,60.09,0.53,1.66
8358.T,2025-06-29,GC,A,93,10,10,15,25,10,8,15,1344,1378,2.5298,5,54.72,1.37,5.09
6182.T,2025-06-18,GC,D,28,20,-15,15,0,-15,8,15,679,681,0.2946,5,70,0.61,21.26
7717.T,2025-06-12,GC,D,35,20,-15,15,25,-15,-10,15,3170,3050,-3.7855,5,57.69,0.64,30.26
4979.T,2025-06-23,GC,D,0,-20,0,-15,25,-10,-10,15,1971,1959,-0.6088,5,36.96,0.97,-2.08
6407.T,2025-06-08,GC,C,40,20,-15,-5,25,10,-10,15,2304,2347,1.8663,5,70.59,0.57,7.45
4531.T,2025-06-17,GC,C,40,10,-15,15,15,10,-10,15,265,265,0,5,61.29,0.26,2.67
6727.T,2025-06-10,GC,B,75,20,10,15,25,0,-10,15,634,678,6.9401,5,65.32,1.13,8.3
7545.T,2025-06-19,GC,C,45,-20,10,15,25,10,15,-10,2115,2087,-1.3239,5,54.38,1.23,0.62
7777.T,2025-06-11,GC,C,58,20,20,-5,0,0,8,15,158,265,67.7215,5,83.78,1.91,14.66
4051.T,2025-06-19,GC,D,20,10,-15,-15,25,10,-10,15,5260,5460,3.8023,5,23.21,0.62,1.51
7562.T,2025-06-04,GC,A,80,10,0,15,15,10,15,15,3575,3610,0.979,5,63.16,0.83,0.66
6890.T,2025-06-29,GC,C,58,20,10,-5,25,-15,8,15,3045,3150,3.4483,5,77.6,1.2,16.24
6637.T,2025-06-03,GC,C,58,20,20,-5,15,-15,8,15,3095,3340,7.916,5,86.55,2.2,33.21
9757.T,2025-06-19,GC,B,75,10,10,15,25,10,-10,15,1190.5,1206,1.302,5,50.74,1.04,2.11
7282.T,2025-06-03,GC,C,45,20,0,-15,25,10,-10,15,2706,2634,-2.6608,5,35.98,0.76,1.52
2894.T,2025-06-29,GC,D,35,-10,0,5,25,10,-10,15,313,311,-0.639,5,45.45,0.85,0.72
9535.T,2025-06-03,GC,D,8,-20,0,15,25,-10,8,-10,347,351,1.1527,5,54.17,0.77,-0.38
7326.T,2025-06-26,GC,A,85,20,20,15,25,0,-10,15,1300,1287,-1,5,51.71,1.95,13.11
2475.T,2025-06-09,GC,C,55,10,0,5,25,10,-10,15,1855,1902,2.5337,5,47.63,0.91,0.67
2327.T,2025-06-22,GC,A,100,20,20,15,25,10,8,15,3953,4078,3.1622,5,67.73,1.79,6.53
5015.T,2025-06-17,GC,B,73,10,10,-5,25,10,8,15,866,883,1.963,5,78.85,1.2,2.96
5386.T,2025-06-08,GC,D,38,0,-15,-5,25,10,8,15,390,400,2.5641,5,70.45,0.24,3.83
5834.T,2025-06-24,GC,B,68,20,20,-5,25,-15,8,15,2140,2087.5,-2.4533,5,75.65,1.71,23.02
8596.T,2025-06-25,GC,C,55,10,10,5,25,0,-10,15,1196,1187,-0.7525,5,48.41,1.46,10.51
6486.T,2025-06-30,GC,C,53,10,20,15,0,10,8,-10,1920,1889,-1.6146,5,59.7,1.69,2.08
7844.T,2025-06-26,GC,C,45,20,0,-15,25,10,-10,15,508,498,-1.9685,5,41.84,0.91,6.6
6144.T,2025-06-22,GC,D,0,-20,-15,-15,25,-10,-10,-10,1843,1907,3.4726,5,30.32,0.53,-1.99
6971.T,2025-06-16,GC,D,5,-20,0,-15,25,10,-10,15,1707,1690,-0.9959,5,44.42,0.79,0.34
7603.T,2025-06-26,GC,C,53,20,-15,15,25,-15,8,15,384,355,-7.5521,5,67.14,0.44,94.44
6208.T,2025-06-08,GC,C,50,10,-15,15,25,10,-10,15,1411,1486,5.3154,5,62.37,0.64,3.68
8136.T,2025-06-26,GC,C,45,20,0,-5,25,0,-10,15,1394.8,1284.4,-7.9151,5,70.23,0.89,9.69
4071.T,2025-06-19,GC,D,30,20,0,-5,25,-15,-10,15,2190,2200,0.4566,5,71.96,0.76,31.07
8841.T,2025-06-29,GC,D,5,-20,0,-15,25,10,-10,15,667,690,3.4483,5,41.46,0.93,2.21
4686.T,2025-06-22,GC,A,85,10,20,15,25,10,-10,15,3660,3695,0.9563,5,53.73,5.01,2.06
3487.T,2025-06-18,GC,B,63,10,0,-5,25,10,8,15,153000,154800,1.1765,5,70.1,0.76,4.92
5034.T,2025-06-24,GC,C,50,20,0,15,25,-15,-10,15,2673,2277,-14.8148,5,67.17,0.74,30.74
2848.T,2025-06-18,GC,D,20,10,-15,-15,25,10,-10,15,2120,2123,0.1415,5,34.44,0.01,2.97
4665.T,2025-06-10,GC,D,30,-20,20,15,25,10,-10,-10,3726,3990,7.0853,5,55.45,1.57,0.58
3929.T,2025-06-09,GC,B,60,20,-15,15,25,10,-10,15,242,239,-1.2397,5,53.25,0.42,2.24
4811.T,2025-06-17,GC,D,35,20,-15,15,25,-15,-10,15,1148.3,1193.3,3.9188,5,64.4,0.33,25.07
7196.T,2025-06-26,GC,A,83,20,10,-5,25,10,8,15,868,862,-0.6912,5,76.32,1.28,5.9
9827.T,2025-06-29,GC,B,65,20,0,5,25,10,-10,15,619,626,1.1309,5,46.27,0.8,5.16
4428.T,2025-06-17,GC,B,65,20,0,5,25,10,-10,15,895,858,-4.1341,5,49.23,0.85,5.13
5974.T,2025-06-04,GC,C,40,10,-15,5,25,10,-10,15,545,549,0.7339,5,45.71,0.42,2.98
4384.T,2025-06-18,GC,D,0,-20,0,-15,25,-10,-10,15,1112,1118,0.5396,5,32.96,0.94,-1.99
2750.T,2025-06-22,GC,B,68,20,20,-5,25,-15,8,15,1103,1126,2.0852,5,92.56,2.41,28.16
7134.T,2025-06-15,GC,B,65,20,0,15,25,0,-10,15,1136,1180,3.8732,5,64.29,0.83,14.54
6540.T,2025-06-17,GC,D,33,20,-15,-5,25,-15,8,15,1601,1600,-0.0625,5,74.04,0.61,15.45
4046.T,2025-06-22,GC,A,83,20,20,-5,25,0,8,15,1781,1797,0.8984,5,78.93,1.79,14.05
9262.T,2025-06-16,GC,D,0,-20,-15,-15,25,-10,-10,15,729,725,-0.5487,5,32.81,0.43,-0.58
6817.T,2025-06-18,GC,D,25,-20,0,5,25,10,-10,15,993,984,-0.9063,5,46,0.72,4.68
6185.T,2025-06-25,GC,D,25,-20,20,-15,25,10,-10,15,418,435,4.067,5,27,1.64,0.9
7242.T,2025-06-17,GC,D,15,-10,0,-15,25,10,-10,15,2957,2937,-0.6764,5,31.61,0.79,0.37
1655.T,2025-06-24,GC,A,90,10,0,15,25,10,15,15,637.7,642.5,0.7527,5,64.55,0.81,6.78
7224.T,2025-06-05,GC,B,63,20,10,-5,15,0,8,15,1483,1466,-1.1463,5,86.44,1.32,8.15
6373.T,2025-06-15,GC,B,60,20,10,15,25,-15,-10,15,1107,1081,-2.3487,5,52.08,1.01,22.93
1518.T,2025-06-17,GC,D,30,20,-15,-15,25,10,-10,15,924,991,7.2511,5,31.06,0.55,7.35
9262.T,2025-06-15,GC,D,5,0,0,-15,25,-10,-10,15,729,725,-0.5487,5,28.35,1,-1.49
4099.T,2025-06-09,GC,B,75,20,0,15,25,10,-10,15,1938,1911,-1.3932,5,65.07,0.93,4.31
6369.T,2025-06-05,GC,B,68,20,20,-5,0,10,8,15,1932.5,1957.5,1.2937,5,71.43,2.16,4.54
9755.T,2025-06-10,GC,B,78,20,10,15,0,10,8,15,2811,2877,2.3479,5,67.09,1.25,2.63
7914.T,2025-06-12,GC,D,15,20,-15,-5,25,-15,-10,15,1317,1283,-2.5816,5,72.28,0.52,18.42
7373.T,2025-06-16,GC,B,60,20,10,15,25,-15,-10,15,2057,1925,-6.4171,5,56.51,1.03,15.52
7059.T,2025-06-24,GC,C,48,20,0,-5,25,-15,8,15,1143.5,1101.5,-3.6729,5,79.63,0.84,28.69
9445.T,2025-06-30,GC,C,50,20,-15,15,25,0,-10,15,520,518,-0.3846,5,60.24,0.3,8.62
9147.T,2025-06-30,GC,A,83,20,20,-5,25,0,8,15,2892.5,3097,7.07,5,88.79,1.56,8.18
2226.T,2025-06-03,GC,A,83,10,0,15,25,10,8,15,4730,4715,-0.3171,5,67.8,0.71,3.83
2216.T,2025-06-15,GC,D,33,20,-15,-5,25,-15,8,15,1445,1510,4.4983,5,70.1,0.4,17.23
6501.T,2025-06-11,GC,B,63,20,0,-5,25,0,8,15,4126,4074,-1.2603,5,76.48,0.8,11.57
4171.T,2025-06-16,GC,A,100,10,20,15,25,10,15,15,1395,1398,0.2151,5,69.95,2.36,5.5
4118.T,2025-06-16,GC,B,75,20,0,15,25,10,-10,15,3856,3845,-0.2853,5,53.98,0.91,4.23
167A.T,2025-06-15,GC,B,75,10,10,15,25,10,-10,15,2530,2515,-0.5929,5,56.5,1.05,2.24
3913.T,2025-06-18,GC,C,58,20,10,-5,25,-15,8,15,1426,1574,10.3787,5,96.88,1.2,99.11
5942.T,2025-06-10,GC,D,0,-20,-15,-15,25,-10,-10,-10,496,488,-1.6129,5,34.48,0.51,-1.77
4579.T,2025-06-12,GC,D,35,20,-15,15,25,-15,-10,15,623,586,-5.939,5,58.68,0.34,40.39
7460.T,2025-06-26,GC,D,33,20,-15,-5,25,-15,8,15,2555,2707,5.9491,5,75.86,0.36,18.03
3659.T,2025-06-03,GC,D,20,20,0,-15,25,-15,-10,15,2590,2642,2.0077,5,42.37,0.75,17.8
3106.T,2025-06-24,GC,D,35,20,-15,15,25,-15,-10,15,7490,7420,-0.9346,5,56.18,0.61,17.23
5310.T,2025-06-23,GC,A,88,20,20,15,25,-15,8,15,4690,4895,4.371,5,66.28,1.54,15.49
6932.T,2025-06-03,GC,D,30,20,0,-5,25,-15,-10,15,2068,2145,3.7234,5,74.1,0.74,34.67
1591.T,2025-06-10,GC,C,50,10,-15,15,25,10,-10,15,25250,25325,0.297,5,61.17,0.38,3.3
8725.T,2025-06-05,GC,A,93,20,0,15,25,10,8,15,3456,3325,-3.7905,5,57.98,0.87,7.91
7811.T,2025-06-12,GC,B,63,10,0,-5,25,10,8,15,1752,1718,-1.9406,5,77,0.79,3.69
6034.T,2025-06-18,GC,C,50,20,-15,5,25,10,-10,15,745,725,-2.6846,5,46.46,0.1,5.82
2644.T,2025-06-11,GC,B,73,20,20,-5,15,0,8,15,1763,1799,2.042,5,72.36,3.86,9.44
2693.T,2025-06-12,GC,C,50,20,-15,5,25,10,-10,15,238,235,-1.2605,5,46.34,0.29,2.8
6391.T,2025-06-25,GC,D,20,10,10,-15,0,10,-10,15,3355,3350,-0.149,5,29.73,1.07,0.63
8018.T,2025-06-23,GC,D,10,0,10,5,0,-10,-10,15,629,621,-1.2719,5,48.62,1.02,-0.24
1658.T,2025-06-24,GC,B,65,10,0,15,25,10,-10,15,2898,2923,0.8627,5,65.92,0.85,6.68
2471.T,2025-06-10,GC,B,65,20,0,15,25,0,-10,15,345,335,-2.8986,5,67.61,0.78,11
4059.T,2025-06-26,GC,D,0,10,-15,-15,15,-10,-10,-10,517,508,-1.7408,5,41.67,0.18,-0.1
9904.T,2025-06-18,GC,C,40,20,-15,-5,25,10,-10,15,376,377,0.266,5,75,0.6,4.07
6080.T,2025-06-25,GC,A,85,20,10,15,25,10,-10,15,2952,2875,-2.6084,5,64.29,1.05,5.35
8511.T,2025-06-30,GC,A,100,20,20,15,15,10,8,15,1755,1715,-2.2792,5,55.85,1.54,2.57
7615.T,2025-06-29,GC,D,13,-20,-15,15,25,10,8,-10,94,92,-2.1277,5,56,0.36,3.11
1301.T,2025-06-18,GC,C,40,0,-15,15,25,10,-10,15,4425,4400,-0.565,5,57.64,0.44,3.29
9507.T,2025-06-17,GC,B,70,-20,10,15,25,10,15,15,1184,1165,-1.6047,5,61.54,1.17,1.96
2768.T,2025-06-09,GC,D,35,10,0,-15,25,10,-10,15,3500,3515,0.4286,5,44.58,0.81,4.1
2869.T,2025-06-30,GC,B,78,20,10,15,25,-15,8,15,50240,50360,0.2389,5,68.25,1.15,22.37
7068.T,2025-06-10,GC,B,60,-20,0,15,25,10,15,15,503,551,9.5427,5,62.5,0.86,1.98
8011.T,2025-06-22,GC,B,75,10,10,15,25,10,-10,15,2920,2606,-10.7534,5,57.92,1.32,3.28
7544.T,2025-06-09,GC,B,60,20,-15,15,25,10,-10,15,466,467,0.2146,5,61.54,0.41,5.66
2511.T,2025-06-25,GC,D,38,10,-15,-5,15,10,8,15,1089,1100,1.0101,5,75,0.59,2.2
7036.T,2025-06-23,GC,B,68,20,20,-5,25,-15,8,15,1006,985,-2.0875,5,82.95,4.93,15.93
1593.T,2025-06-24,GC,B,75,10,20,5,25,10,-10,15,26150,26720,2.1797,5,47.99,2.97,3.49
6033.T,2025-06-25,GC,D,0,0,-15,-15,25,-10,-10,15,1223,1227,0.3271,5,37.43,0.35,-0.23
4382.T,2025-06-17,GC,B,68,20,20,-5,25,-15,8,15,1320,1247,-5.5303,5,90.68,1.96,31.95
2916.T,2025-06-12,GC,A,83,10,10,15,15,10,8,15,754,735,-2.5199,5,64.86,1.04,3.3
4686.T,2025-06-23,GC,A,100,10,20,15,25,10,15,15,3660,3695,0.9563,5,67.02,1.79,6.74
6033.T,2025-06-29,GC,D,35,-10,20,-15,25,10,-10,15,1238,1220,-1.454,5,40.35,1.52,0.43
2750.T,2025-06-23,GC,C,58,20,10,-5,25,-15,8,15,1103,1126,2.0852,5,78.7,1.11,23.16
6901.T,2025-06-03,GC,B,60,20,-15,15,25,10,-10,15,903,910,0.7752,5,50,0.46,3
7467.T,2025-06-23,GC,D,15,0,10,-15,25,-10,-10,15,3195,3280,2.6604,5,35.06,1.33,-0.54
5388.T,2025-06-11,GC,A,93,10,10,15,25,10,8,15,1062,1045,-1.6008,5,63,1.49,2.16
1495.T,2025-06-15,GC,A,83,0,10,15,25,10,8,15,9961,10100,1.3954,5,64.31,1.22,1.39
4174.T,2025-06-17,GC,D,25,0,20,-15,25,-10,-10,15,747,736,-1.4726,5,25.59,2.24,-9.27
2653.T,2025-06-04,GC,C,55,10,-15,-5,25,10,15,15,2627,2656,1.1039,5,81.82,0.68,4.35
7063.T,2025-06-30,GC,D,0,-20,-15,15,25,-15,-10,15,312,245,-21.4744,5,57.77,0.64,27.23
6092.T,2025-06-24,GC,B,60,20,-15,15,25,10,-10,15,627,626,-0.1595,5,53.73,0.44,5.77
8035.T,2025-06-03,GC,D,35,20,0,-15,15,10,-10,15,22400,23740,5.9821,5,34.01,0.83,1.84
7885.T,2025-06-29,GC,C,58,0,-15,15,25,10,8,15,724,733,1.2431,5,54.17,0.53,0.83
2148.T,2025-06-19,GC,C,50,10,-15,15,25,10,-10,15,1618,1613,-0.309,5,56.48,0.59,3.41
3611.T,2025-06-17,GC,D,0,-20,-15,-15,25,10,-10,-10,1801,1815,0.7773,5,40.57,0.6,0.33
6331.T,2025-06-22,GC,D,30,20,10,-15,25,-15,-10,15,1905,2012,5.6168,5,44.57,1.31,31.87
4392.T,2025-06-25,GC,A,83,20,0,15,25,0,8,15,294,281,-4.4218,5,66.13,0.9,10.87
7887.T,2025-06-30,GC,C,55,10,0,5,25,10,-10,15,1190,1214,2.0168,5,49.06,0.74,3.37
8944.T,2025-06-24,GC,C,45,10,10,-15,25,10,-10,15,199,198,-0.5025,5,43.48,1.19,4.06
6103.T,2025-06-09,GC,B,73,20,10,-5,25,0,8,15,3815,3765,-1.3106,5,78.15,1.03,12.75
7280.T,2025-06-11,GC,D,10,-20,0,15,25,10,-10,-10,817,806,-1.3464,5,64.89,0.75,0.74
8198.T,2025-06-19,GC,B,65,10,0,15,25,10,-10,15,3245,3245,0,5,68.63,0.74,5.69
3597.T,2025-06-05,GC,B,63,20,0,-5,25,0,8,15,10760,10630,-1.2082,5,78.01,0.76,10.7
1546.T,2025-06-23,GC,D,10,-20,0,15,25,10,-10,-10,60800,62260,2.4013,5,65.32,0.78,2.89
4493.T,2025-06-16,GC,D,35,20,0,-15,25,0,-10,15,1918,1801,-6.1001,5,42.8,0.83,8.56
7777.T,2025-06-15,GC,C,58,20,20,-5,15,-15,8,15,256,267,4.2969,5,95.29,3.41,52.16
9561.T,2025-06-19,GC,D,0,0,10,-15,15,-10,-10,-10,815,830,1.8405,5,29.88,1.17,-2.65
283A.T,2025-06-30,GC,B,68,20,-15,15,25,0,8,15,1011,1041,2.9674,5,62.77,0.05,9.61
177A.T,2025-06-12,GC,D,23,10,-15,-5,0,10,8,15,1780,1745,-1.9663,5,77.78,0.66,5.08
4732.T,2025-06-18,GC,B,75,20,0,15,25,10,-10,15,1569.5,1553.5,-1.0194,5,55.28,0.77,7.78
2164.T,2025-06-23,GC,C,48,20,-15,-5,25,0,8,15,116.7,117.5,0.6855,5,79.82,0.44,14.94
6858.T,2025-06-26,GC,D,35,20,0,-15,25,0,-10,15,598,583,-2.5084,5,44,0.91,8.91
2139.T,2025-06-29,GC,B,73,20,10,-5,15,10,8,15,446,460,3.139,5,82.86,1.08,4.99
