symbol,detected_at,signal_type,rank,total_score,score_slope,score_volume,score_rsi,score_hold,score_deviation,score_macd,score_weekly,entry_price,exit_price,return_pct,holding_days,rsi_value,volume_ratio,deviation_pct
9369.T,2026-06-16,GC,D,30,20,-15,-15,25,10,-10,15,3145,3175,0.9539,8,40.48,0.68,2.96
5201.T,2026-06-22,GC,C,40,20,0,5,25,-15,-10,15,7551,7146,-5.3635,4,48.37,0.72,21.44
9888.T,2026-06-01,GC,D,33,20,10,-5,0,-15,8,15,944,947,0.3178,10,77.2,1.04,18.01
9997.T,2026-06-10,GC,B,68,20,-15,15,15,10,8,15,952,928,-2.521,10,59.41,0.43,4.67
3771.T,2026-06-17,GC,A,100,10,20,15,15,10,15,15,1787,1724,-3.5255,7,60.65,1.55,2.86
2801.T,2026-06-26,GC,C,48,20,-15,-5,25,0,8,15,1633.5,1633.5,0,0,71.93,0.6,11.92
7261.T,2026-06-24,GC,D,0,10,10,-15,25,-10,-10,-10,1072,1099,2.5187,2,41.14,1.01,-1.8
7065.T,2026-06-10,GC,D,0,-20,-15,-15,25,-10,-10,15,953,944,-0.9444,10,32.17,0.47,-0.6
3064.T,2026-06-10,GC,D,0,0,-15,15,0,10,-10,-10,1914,1724,-9.9269,10,51.49,0.46,2.07
4475.T,2026-06-08,GC,C,50,20,-15,15,25,0,-10,15,1122,1038,-7.4866,10,50.66,0.6,11.65
6228.T,2026-06-16,GC,C,58,20,0,15,15,-15,8,15,782,512,-34.5269,8,67.92,0.87,21.52
3089.T,2026-06-22,GC,C,55,20,10,-15,25,10,-10,15,1209,1172,-3.0604,4,44.14,1.32,7.47
7031.T,2026-06-02,GC,B,60,20,-15,15,25,10,-10,15,628,640,1.9108,10,53.33,0.13,0.39
196A.T,2026-06-16,GC,B,65,20,10,15,25,-10,-10,15,255,264,3.5294,8,51.82,1.24,-3.1
7600.T,2026-06-01,GC,D,33,20,-15,-5,25,-15,8,15,842,817,-2.9691,10,91.25,0.45,42.38
2520.T,2026-06-08,GC,B,75,20,0,15,25,10,-10,15,2310,2550,10.3896,10,53.77,0.98,5.83
6504.T,2026-06-15,GC,D,0,-20,-15,-15,25,0,-10,15,14360,13680,-4.7354,9,29.97,0.64,10.93
354A.T,2026-06-11,GC,B,75,10,20,15,15,10,-10,15,2990,3030,1.3378,10,52.86,1.54,0.69
9074.T,2026-06-10,GC,B,65,20,20,-15,25,10,-10,15,5380,5050,-6.1338,10,43.33,1.61,3.41
6614.T,2026-06-11,GC,D,35,20,10,-15,25,-10,-10,15,762,888,16.5354,10,21.82,1.22,-11.73
8558.T,2026-06-24,GC,D,35,20,-15,15,25,-15,-10,15,1410,1438,1.9858,2,59.19,0.59,18.58
1681.T,2026-06-07,GC,B,68,20,-15,15,25,0,8,15,3285,3635,10.6545,10,63.04,0.35,10.1
6178.T,2026-06-09,GC,A,83,20,0,15,25,0,8,15,2181,2215,1.5589,10,59.06,0.95,13.54
6966.T,2026-06-07,GC,C,53,20,-15,15,25,-15,8,15,796,1159,45.603,10,60.41,0.38,15.3
3045.T,2026-06-10,GC,B,65,0,-15,15,25,10,15,15,1475,1463,-0.8136,10,53.49,0,1.16
7081.T,2026-06-22,GC,B,63,-20,10,15,25,10,8,15,1320,1293,-2.0455,4,60.56,1.13,1.6
1381.T,2026-06-09,GC,D,0,-20,-15,-15,25,-10,-10,-10,3735,3705,-0.8032,10,22.64,0.47,-2.55
7043.T,2026-06-08,GC,D,38,-20,-15,15,25,10,8,15,910,867,-4.7253,10,54.07,0.35,3.27
6371.T,2026-06-03,GC,C,55,20,10,-15,25,10,-10,15,2646,2635,-0.4157,10,36.81,1.21,6.63
7199.T,2026-06-03,GC,A,85,20,10,15,25,10,-10,15,1894,1996,5.3854,10,51,1.23,2.71
3984.T,2026-06-08,GC,A,100,20,20,15,25,0,8,15,1825,1750,-4.1096,10,58.7,1.96,14.48
2086.T,2026-06-11,GC,D,20,10,-15,-15,25,10,-10,15,2918,2957,1.3365,10,32.23,0,3
6050.T,2026-06-21,GC,C,53,-20,0,15,25,10,8,15,1662,1696,2.0457,4,65.22,0.91,0.9
5575.T,2026-06-02,GC,D,0,-20,-15,-15,25,10,-10,15,677,627,-7.3855,10,34.87,0.38,2.03
6098.T,2026-06-26,GC,C,50,20,0,15,25,-15,-10,15,11040,11040,0,0,54.65,0.99,34.95
5184.T,2026-06-18,GC,B,60,0,0,5,15,10,15,15,4145,4220,1.8094,6,47.06,0.82,0.59
5258.T,2026-06-26,GC,B,73,-20,20,15,25,10,8,15,344,344,0,0,68.85,1.71,5.3
2162.T,2026-06-21,GC,C,50,20,20,-5,25,-15,-10,15,539,539,0,4,100,5.18,23.62
7043.T,2026-06-16,GC,D,0,-20,-15,-15,25,10,-10,15,895,927,3.5754,8,38.89,0.32,1.78
2530.T,2026-06-02,GC,D,20,10,-15,-15,25,10,-10,15,18120,17940,-0.9934,10,44.62,0.14,3.43
6744.T,2026-06-16,GC,D,0,-20,-15,-15,25,-10,-10,15,4185,4130,-1.3142,8,19.49,0.48,-4.71
8331.T,2026-06-03,GC,B,75,20,0,15,25,10,-10,15,2338.5,2462.5,5.3025,10,61.6,0.77,6.6
8035.T,2026-06-09,GC,B,68,20,20,-5,25,-15,8,15,59920,72960,21.7623,10,70.95,1.57,31.64
7590.T,2026-06-15,GC,B,73,0,20,15,25,-10,8,15,391,401,2.5575,9,53.57,1.61,-0.22
7927.T,2026-06-22,GC,D,10,-20,-15,5,25,10,-10,15,2208,2185,-1.0417,4,49.33,0.57,3.21
6584.T,2026-06-14,GC,D,35,20,-15,15,25,-15,-10,15,1015,985,-2.9557,9,60.54,0.57,16.46
6855.T,2026-06-10,GC,C,55,20,10,5,25,-10,-10,15,6950,8070,16.1151,10,46.62,1.1,-2.31
8159.T,2026-06-07,GC,A,88,20,20,15,0,10,8,15,3135,3130,-0.1595,10,63.74,1.83,7.61
7069.T,2026-06-24,GC,D,0,-20,-15,-15,25,-10,-10,15,634.5,1279,101.576,2,30.46,0.31,-28.61
6240.T,2026-06-10,GC,D,10,20,-15,-15,25,-10,-10,15,520,503,-3.2692,10,22.14,0.51,-2.02
4754.T,2026-06-23,GC,D,0,-10,-15,-15,15,-10,-10,-10,1480,1457,-1.5541,3,24.66,0.25,-1.21
4762.T,2026-06-10,GC,B,73,10,0,5,25,10,8,15,1547,1588,2.6503,10,49.07,0.86,1.18
6663.T,2026-06-23,GC,C,58,20,-15,5,15,10,8,15,333,312,-6.3063,3,46.48,0.53,1.69
2491.T,2026-06-23,GC,C,45,-20,-15,15,25,10,15,15,471,465,-1.2739,3,53.73,0.66,2.46
4053.T,2026-06-07,GC,C,55,20,10,-15,25,10,-10,15,450,420,-6.6667,10,32.39,1.28,5.93
2683.T,2026-06-18,GC,D,25,-20,20,5,25,-10,-10,15,1000,1001,0.1,6,48,1.88,-0.21
7182.T,2026-06-01,GC,B,60,20,-15,15,25,10,-10,15,3009,3198,6.2812,10,60.57,0.65,7.17
3800.T,2026-06-24,GC,D,35,10,0,-15,25,10,-10,15,1950,1970,1.0256,2,44.44,0.84,0.87
5253.T,2026-06-11,GC,D,35,20,10,-15,25,-10,-10,15,1522,1165,-23.456,10,24.13,1.38,-0.29
2634.T,2026-06-01,GC,C,50,20,-15,15,25,0,-10,15,3159,3124,-1.1079,10,68.72,0.08,8.6
4420.T,2026-06-21,GC,B,60,20,10,15,25,-15,-10,15,810,806,-0.4938,4,58.48,1.27,36.53
2607.T,2026-06-16,GC,A,93,20,10,15,15,10,8,15,3688,3956,7.2668,8,58.05,1.18,4.18
3370.T,2026-06-04,GC,C,45,20,10,-15,15,10,-10,15,505,427,-15.4455,10,43.48,1.23,2.32
3892.T,2026-06-22,GC,D,0,-20,0,-15,25,-10,-10,-10,1625,1620,-0.3077,4,18.27,0.7,-5.59
6055.T,2026-06-03,GC,B,75,20,10,15,25,0,-10,15,2117,2361,11.5257,10,56.43,1.47,11.26
5257.T,2026-06-01,GC,D,13,-20,-15,15,25,10,8,-10,2551,2497,-2.1168,10,58.68,0.48,3.36
2250.T,2026-06-02,GC,B,78,20,-15,15,25,10,8,15,358.8999938964844,365.1000061035156,1.7275,10,60.39,0.03,7
4417.T,2026-06-22,GC,C,50,20,10,5,25,-15,-10,15,3290,3310,0.6079,4,46.37,1.11,20.43
7822.T,2026-06-25,GC,C,55,10,0,5,25,10,-10,15,241,240,-0.4149,1,47.37,0.85,1.6
4937.T,2026-06-26,GC,D,0,-20,-15,-15,25,10,-10,15,1495,1495,0,0,40.24,0.32,3.5
4026.T,2026-06-03,GC,B,78,10,20,15,0,10,8,15,2008,1723,-14.1932,10,53.17,4.59,6.99
3611.T,2026-06-23,GC,A,83,0,10,15,25,10,8,15,2330,2339,0.3863,3,58.31,1.35,3.7
7513.T,2026-06-24,GC,D,25,20,0,-15,25,-10,-10,15,1271,1275,0.3147,2,29.94,0.94,-2.89
4968.T,2026-06-11,GC,C,48,20,0,-5,25,-15,8,15,1642,2222,35.3228,10,74.33,0.83,20.08
4390.T,2026-06-10,GC,D,35,20,0,-15,25,0,-10,15,3775,3405,-9.8013,10,44.87,0.99,11.52
8041.T,2026-06-17,GC,B,60,20,20,5,0,10,-10,15,4235,4185,-1.1806,7,45.45,1.71,1.67
3744.T,2026-06-18,GC,D,0,-20,-15,-15,25,10,-10,15,488,494,1.2295,6,22.22,0.52,2.99
4556.T,2026-06-09,GC,D,0,-10,-15,-15,15,-10,-10,15,2268,2268,0,3,39.39,0.38,-0.13
4183.T,2026-06-14,GC,C,55,20,10,-15,25,10,-10,15,2185.5,2156.5,-1.3269,9,37.97,1.4,1.43
9890.T,2026-06-09,GC,B,68,20,-15,15,25,0,8,15,1386,1300,-6.2049,10,66.84,0.03,11.5
7367.T,2026-06-22,GC,C,48,10,10,-5,0,10,8,15,341,330,-3.2258,4,75,1.31,4.2
7314.T,2026-06-01,GC,D,0,-20,10,-15,25,-10,-10,-10,1142,1160,1.5762,10,29.59,1.39,-1.66
8013.T,2026-06-04,GC,C,53,20,-15,15,25,-15,8,15,382,342,-10.4712,10,70,0.65,21.92
7276.T,2026-06-04,GC,A,93,20,10,15,25,0,8,15,2863.5,2823,-1.4144,10,50.96,1,8.76
2630.T,2026-06-04,GC,B,60,20,-15,15,25,10,-10,15,15990,15755,-1.4697,10,59.91,0.39,7.78
9249.T,2026-06-25,GC,C,40,0,-15,15,25,10,-10,15,1596,1581,-0.9398,1,58.26,0.1,1.3
8609.T,2026-06-11,GC,C,50,10,-15,15,25,10,-10,15,928,955,2.9095,10,53.33,0.53,2.9
5576.T,2026-06-24,GC,D,10,-20,-15,5,25,10,-10,15,2832,2858,0.9181,2,46.53,0.39,3.49
2634.T,2026-06-02,GC,A,85,20,20,15,25,0,-10,15,3150,3134,-0.5079,10,65.37,6.5,8.16
6474.T,2026-06-16,GC,B,65,10,10,15,25,0,-10,15,5900,5960,1.0169,8,52,1.11,13.96
7725.T,2026-06-02,GC,D,35,20,-15,15,25,-15,-10,15,2043,1884,-7.7827,10,52.31,0.61,25.22
2533.T,2026-06-01,GC,A,93,20,10,15,15,10,8,15,484,484,0,10,66.49,1,7.4
2032.T,2026-06-18,GC,B,60,20,-15,15,25,10,-10,15,6954,6954,0,0,52.83,0.16,4.77
7284.T,2026-06-04,GC,C,50,10,-15,15,25,10,-10,15,1252,1246,-0.4792,10,50.48,0.58,1.71
6498.T,2026-06-10,GC,B,65,10,0,15,25,10,-10,15,2230,2556,14.6188,10,60.21,0.76,7.78
4417.T,2026-06-25,GC,C,50,20,0,15,25,-15,-10,15,3300,3310,0.303,1,62.71,0.86,19.31
2511.T,2026-06-23,GC,C,58,10,-15,15,15,10,8,15,1198,1202.5,0.3756,3,63.49,0.08,1.15
8152.T,2026-06-22,GC,C,40,20,0,5,25,-15,-10,15,7380,7050,-4.4715,4,48.4,0.79,16
6298.T,2026-06-02,GC,B,60,10,20,15,25,-15,-10,15,1407,1385,-1.5636,10,62.35,7.71,21.21
8029.T,2026-06-03,GC,B,73,0,20,-5,25,10,8,15,2660,2710,1.8797,10,77.44,1.75,4.65
3854.T,2026-06-01,GC,A,83,10,10,15,25,0,8,15,2594,2200,-15.1889,10,69.91,1.05,8.12
6339.T,2026-06-26,GC,D,25,-20,0,15,25,0,-10,15,1207,1207,0,0,54.32,0.94,12.34
379A.T,2026-06-14,GC,C,55,10,20,-15,25,10,-10,15,1369,1326,-3.141,9,44.16,5.58,5.34
3418.T,2026-06-26,GC,C,55,0,20,15,25,-10,-10,15,1096,1096,0,0,51.32,6.12,-0.31
9369.T,2026-06-04,GC,C,58,20,-15,15,15,0,8,15,3470,3045,-12.2478,10,68.47,0.36,13.8
4968.T,2026-06-25,GC,C,48,20,0,-5,25,-15,8,15,2222,2090,-5.9406,1,71.9,0.78,53.39
4064.T,2026-06-03,GC,B,68,20,20,-5,25,-15,8,15,3340,3650,9.2814,10,72.64,1.89,15.99
8005.T,2026-06-11,GC,C,50,20,-15,15,25,0,-10,15,1634,1642,0.4896,10,50,0.69,13.61
3628.T,2026-06-09,GC,D,30,20,-15,-15,25,10,-10,15,551,522,-5.2632,10,38.38,0.26,4.51
1930.T,2026-06-04,GC,D,10,20,-15,-15,25,-10,-10,15,1552,1749,12.6933,10,38.38,0.63,-2.05
2686.T,2026-06-08,GC,D,0,-20,-15,-5,25,10,-10,15,297,297,0,10,100,0.53,2.05
450A.T,2026-06-02,GC,C,50,20,-15,15,25,0,-10,15,782.5999755859375,779.2999877929688,-0.4217,10,65.54,0.01,8.11
5644.T,2026-06-18,GC,C,40,20,20,-15,25,-15,-10,15,7610,7600,-0.1314,6,36.84,2.37,27.75
6526.T,2026-06-16,GC,D,35,20,0,-15,25,0,-10,15,2400,2519.5,4.9792,8,35.95,0.79,13.12
3401.T,2026-06-15,GC,C,58,10,10,15,15,10,8,-10,1654.5,1639.5,-0.9066,9,61.33,1.17,1.77
8166.T,2026-06-22,GC,D,30,0,0,15,25,10,-10,-10,79,78,-1.2658,4,50,0.96,0.22
4074.T,2026-06-11,GC,D,15,10,0,-15,25,-10,-10,15,711,733,3.0942,10,32.28,0.78,-1.32
6298.T,2026-06-08,GC,B,68,20,0,15,25,-15,8,15,1373,1543,12.3816,10,54.74,0.96,16.57
8630.T,2026-06-15,GC,B,63,20,0,-5,15,10,8,15,6242,6126,-1.8584,9,72.28,0.7,5.03
2154.T,2026-06-08,GC,C,45,20,10,-15,15,10,-10,15,1871,1878,0.3741,10,40.56,1.06,3.18
4307.T,2026-06-14,GC,C,50,20,-15,5,25,10,-10,15,4565,4301,-5.7831,9,46.71,0.64,0.28
4221.T,2026-06-14,GC,D,15,-20,0,15,25,-10,-10,15,4895,4950,1.1236,9,52.94,0.88,-0.32
7326.T,2026-06-04,GC,D,0,10,0,-15,0,-10,-10,15,2141,2100,-1.915,10,40.55,0.76,-2.81
2633.T,2026-06-02,GC,B,63,20,0,-5,25,0,8,15,558.2999877929688,558.5,0.0358,10,74.42,0.9,9.74
421A.T,2026-06-10,GC,C,48,20,0,-5,25,-15,8,15,3385,3210,-5.1699,10,84.58,0.95,46.34
6310.T,2026-06-23,GC,C,53,-20,0,15,25,10,8,15,1787,1770,-0.9513,3,55.11,0.75,3.86
2553.T,2026-06-18,GC,B,63,-20,10,15,25,10,8,15,2701.5,2715,0.4997,6,60.59,1.09,7.87
6316.T,2026-06-04,GC,B,60,20,-15,15,25,10,-10,15,2475,2500,1.0101,10,59.43,0.3,3.86
5391.T,2026-06-21,GC,B,68,10,-15,15,25,10,8,15,1439,1421,-1.2509,4,59.41,0.62,3
4058.T,2026-06-04,GC,B,60,20,-15,15,25,10,-10,15,1999,1892,-5.3527,10,54.07,0.58,6.73
262A.T,2026-06-21,GC,C,43,20,-15,15,0,0,8,15,2115,1985,-6.1466,4,65.16,0.54,8.71
7867.T,2026-06-08,GC,B,75,20,0,15,25,10,-10,15,2963.5,3023,2.0078,10,55.97,0.9,6.49
8158.T,2026-06-22,GC,A,83,10,0,15,25,10,8,15,1118,1111,-0.6261,4,68.42,0.71,4.07
1941.T,2026-06-04,GC,B,68,10,10,15,0,10,8,15,4830,5380,11.3872,10,50.24,1.18,1.6
4980.T,2026-06-07,GC,D,35,20,-15,15,25,-15,-10,15,3920,4931,25.7908,10,54.09,0.65,57.7
7239.T,2026-06-26,GC,D,25,-20,0,5,25,10,-10,15,2150,2150,0,0,46.93,0.72,0.9
4920.T,2026-06-03,GC,D,13,-20,-15,15,25,10,8,-10,1150,1146,-0.3478,10,63.93,0.27,1.88
2843.T,2026-06-24,GC,C,43,10,-15,15,0,10,8,15,3780,3783,0.0794,2,66.67,0.02,1.03
3020.T,2026-06-22,GC,D,0,-20,-15,-15,25,10,-10,-10,4000,4035,0.875,4,35.59,0.36,0.4
7480.T,2026-06-16,GC,B,75,20,10,15,25,0,-10,15,2135,2238,4.8244,8,63.43,1.24,14.06
4937.T,2026-06-14,GC,D,30,20,-15,-15,25,10,-10,15,1565,1495,-4.4728,9,44.91,0.02,6.68
5139.T,2026-06-24,GC,C,48,20,-15,-5,25,0,8,15,996,989,-0.7028,2,75.58,0.4,8.21
1617.T,2026-06-21,GC,A,83,0,10,15,25,10,8,15,46870,47460,1.2588,4,59.71,1.06,2.87
4709.T,2026-06-08,GC,B,65,20,20,-15,25,10,-10,15,1022,1057,3.4247,10,42.19,1.62,4.63
228A.T,2026-06-22,GC,C,55,20,10,-15,25,10,-10,15,1680,1583,-5.7738,4,35.19,1.12,7.54
6340.T,2026-06-18,GC,A,90,20,0,15,25,0,15,15,4180,4455,6.5789,6,61.98,0.8,14.98
7134.T,2026-06-16,GC,D,20,10,-15,-15,25,10,-10,15,1144,1174,2.6224,8,34.77,0.45,4.95
9726.T,2026-06-01,GC,B,65,20,0,15,25,0,-10,15,2000,1934,-3.3,10,67.35,0.83,11.59
6463.T,2026-06-25,GC,D,35,20,0,-15,25,0,-10,15,1410,1402,-0.5674,1,40.96,0.79,8.14
5029.T,2026-06-10,GC,D,30,20,-15,-15,25,10,-10,15,667,653,-2.099,10,35.2,0.39,3.33
6178.T,2026-06-02,GC,C,50,20,-15,15,25,0,-10,15,2074,2264.5,9.1851,10,66.26,0.61,8.31
4055.T,2026-06-21,GC,D,15,-20,10,-15,25,10,-10,15,2145,1844,-14.0326,4,39.98,1.01,5.16
4071.T,2026-06-04,GC,C,58,20,10,-5,25,-15,8,15,2620,2590,-1.145,10,75,1.19,17.66
9369.T,2026-06-17,GC,D,30,20,-15,-15,25,10,-10,15,3125,3175,1.6,7,43.31,0.58,2.34
7287.T,2026-06-10,GC,D,30,10,-15,15,25,-10,-10,15,2555,2525,-1.1742,10,53.57,0.67,-0.36
1477.T,2026-06-22,GC,B,68,10,-15,15,25,10,8,15,3266,3199,-2.0514,4,59.43,0.23,3.04
6570.T,2026-06-01,GC,D,33,20,-15,-5,25,-15,8,15,1666,1650,-0.9604,10,78.97,0.29,25.06
5031.T,2026-06-07,GC,D,35,20,-15,15,25,-15,-10,15,427,355,-16.8618,10,57.15,0.19,34.94
3159.T,2026-06-17,GC,D,0,0,-15,-15,25,-10,-10,15,348,351,0.8621,7,41.18,0.57,-0.2
2634.T,2026-06-03,GC,C,50,20,-15,15,25,0,-10,15,3156,3134,-0.6971,10,62.09,0.07,8.25
3045.T,2026-06-03,GC,D,8,0,-15,15,0,10,8,-10,1462,1463,0.0684,10,52.94,0.48,0.02
2860.T,2026-06-10,GC,D,0,0,-15,-15,25,-10,-10,15,3088,3134,1.4896,10,39.29,0.37,-0.3
6577.T,2026-06-10,GC,A,83,10,20,-5,25,10,8,15,2027,2139,5.5254,10,70.85,14.83,6.23
5998.T,2026-06-15,GC,C,50,20,0,15,25,-15,-10,15,2622,3050,16.3234,9,51.37,0.78,28.33
2483.T,2026-06-17,GC,B,65,20,20,-15,25,10,-10,15,2063,2052,-0.5332,7,37.5,1.88,7.41
6837.T,2026-06-03,GC,C,58,20,10,-5,25,-15,8,15,370,368,-0.5405,10,80,1.18,23.27
9846.T,2026-06-23,GC,C,50,10,-15,15,25,10,-10,15,983,989,0.6104,3,62.16,0.06,1.45
4476.T,2026-06-07,GC,D,0,-20,-15,-15,25,-10,-10,-10,979,958,-2.145,10,29.3,0.29,-3.99
6227.T,2026-06-21,GC,B,68,20,-15,15,15,10,8,15,7920,6590,-16.7929,4,58.12,0.65,4.54
2522.T,2026-06-04,GC,D,30,20,0,-5,25,-15,-10,15,8831,8990,1.8005,10,70.17,0.89,20.12
4221.T,2026-06-07,GC,D,10,10,-15,-15,15,10,-10,15,4810,5010,4.158,10,44.44,0.66,0.59
5029.T,2026-06-09,GC,D,20,20,-15,-15,25,0,-10,15,701,652,-6.99,10,44.85,0.12,8.82
2568.T,2026-06-01,GC,C,58,20,10,-5,25,-15,8,15,8372,8305,-0.8003,10,76.56,1.04,18.38
8158.T,2026-06-14,GC,C,43,20,0,15,0,10,8,-10,1120,1111,-0.8036,9,62.91,0.83,2.37
9235.T,2026-06-10,GC,D,0,-20,-15,-15,25,-10,-10,-10,521,491,-5.7582,10,31.09,0.45,-11.89
7677.T,2026-06-21,GC,D,10,10,20,-15,25,-10,-10,-10,2518,2510,-0.3177,4,34.25,6.97,-2.18
365A.T,2026-06-01,GC,B,63,-10,0,15,25,10,8,15,724,719,-0.6906,10,55.74,0.81,3.45
5757.T,2026-06-23,GC,D,33,20,-15,-5,25,-15,8,15,5540,5290,-4.5126,3,73.8,0.52,22.77
6966.T,2026-06-09,GC,C,50,20,-15,15,25,0,-10,15,800,1087,35.875,10,57.84,0.65,10.66
9069.T,2026-06-14,GC,C,55,10,0,5,25,10,-10,15,1964,1921.5,-2.164,9,46.52,0.81,1.94
365A.T,2026-06-04,GC,D,20,-20,-15,15,25,10,-10,15,712,732,2.809,10,50.56,0.35,1.69
1793.T,2026-06-25,GC,B,73,20,10,-5,25,0,8,15,2064,2014,-2.4225,1,70.14,1.43,14.8
7555.T,2026-06-01,GC,A,83,20,20,-5,15,10,8,15,800,748,-6.5,10,82.47,1.65,6.61
4431.T,2026-06-01,GC,C,48,-20,20,15,25,10,8,-10,2452,2559,4.3638,10,61.82,2.17,5.6
3237.T,2026-06-10,GC,B,68,20,-15,15,25,0,8,15,73,92,26.0274,10,64.71,0.38,9.3
4179.T,2026-06-04,GC,B,68,20,20,-5,25,-15,8,15,398,560,40.7035,10,87.79,52.88,36.22
3551.T,2026-06-02,GC,B,73,20,20,-5,15,0,8,15,1336,1325,-0.8234,10,77.92,1.88,13.68
2011.T,2026-06-24,GC,D,18,-10,10,15,15,-10,8,-10,796.7000122070312,783.2000122070312,-1.6945,2,53.37,1.3,-0.08
8158.T,2026-06-17,GC,B,68,20,-15,15,15,10,8,15,1110,1111,0.0901,7,55.7,0.59,2.98
5253.T,2026-06-18,GC,D,0,0,-15,-15,25,-10,-10,15,1440,1218,-15.4167,6,28.84,0.48,-4.72
2323.T,2026-06-11,GC,D,0,-20,10,-15,25,-10,-10,-10,308,261,-15.2597,10,28.46,1.49,-13.36
8697.T,2026-06-09,GC,C,58,20,0,15,0,0,8,15,2075,2063,-0.5783,10,64.48,0.77,8.38
9201.T,2026-06-24,GC,A,93,20,0,15,25,10,8,15,2774.5,2846,2.577,2,61.07,0.74,5.81
8158.T,2026-06-21,GC,B,63,10,0,-5,25,10,8,15,1118,1111,-0.6261,4,70.29,0.73,4.07
2730.T,2026-06-17,GC,C,50,20,-15,5,25,10,-10,15,2303,2254,-2.1277,7,48.41,0.61,2.69
4095.T,2026-06-07,GC,C,58,20,20,-5,0,0,8,15,1727,1682,-2.6057,10,78.11,2.25,13.33
7823.T,2026-06-18,GC,A,100,20,10,15,25,10,8,15,867,845,-2.5375,6,64.92,1.1,5.99
2653.T,2026-06-17,GC,D,0,-20,-15,-15,15,-10,8,-10,2808,2788,-0.7123,7,40,0.7,-0.01
4436.T,2026-06-22,GC,D,0,-20,-15,-15,25,-10,-10,-10,409,418,2.2005,4,26.97,0.62,-5.86
299A.T,2026-06-17,GC,D,0,-20,0,-15,25,-10,-10,15,993,904,-8.9627,7,43.3,0.8,-0.5
8725.T,2026-06-18,GC,A,93,20,10,15,25,0,8,15,4588,4241,-7.5632,6,69.27,1.08,9.39
4238.T,2026-06-07,GC,C,48,20,0,-5,25,-15,8,15,1602,1995,24.5318,10,70.46,0.84,27.32
6149.T,2026-06-18,GC,A,85,10,20,15,25,10,-10,15,2100,2101,0.0476,6,53.68,1.6,4.71
3020.T,2026-06-25,GC,A,90,0,10,15,25,10,15,15,4140,4035,-2.5362,1,57.02,1.37,3.99
3407.T,2026-06-11,GC,B,75,20,0,15,25,10,-10,15,1760,1794,1.9318,10,55.59,0.74,6.34
8551.T,2026-06-23,GC,C,55,0,0,15,25,10,-10,15,5310,5260,-0.9416,3,52.22,0.77,6.41
5572.T,2026-06-11,GC,C,53,20,-15,15,25,-15,8,15,3115,2660,-14.6067,10,65.24,0.27,35.8
4674.T,2026-06-08,GC,C,45,20,10,-15,15,10,-10,15,1509,1487,-1.4579,10,33.64,1.25,1.52
4376.T,2026-06-08,GC,C,58,20,20,-5,0,0,8,15,181,154,-14.9171,10,72.88,2,14.09
2860.T,2026-06-21,GC,D,10,0,-15,-15,25,10,-10,15,3141,3118,-0.7323,4,40.85,0.38,1.85
2630.T,2026-06-14,GC,D,10,0,-15,-15,25,10,-10,15,15850,15345,-3.1861,9,36.62,0.44,4.63
7585.T,2026-06-09,GC,C,45,-20,10,15,25,10,-10,15,415,418,0.7229,10,50,1.3,1.01
4901.T,2026-06-02,GC,A,93,20,10,15,25,0,8,15,3346,3379,0.9863,10,54.98,1.35,8.51
6633.T,2026-06-04,GC,D,0,10,-15,-15,15,-10,-10,-10,332,330,-0.6024,10,43.66,0.19,-2.51
6080.T,2026-06-04,GC,A,85,10,20,15,25,10,-10,15,3405,3595,5.58,10,51.93,1.97,1.85
7523.T,2026-06-11,GC,B,68,10,-15,15,25,10,8,15,1660,1675,0.9036,10,62.25,0.24,6.05
6743.T,2026-06-23,GC,C,40,10,-15,5,25,10,-10,15,823,796,-3.2807,3,48.39,0.48,1.93
3922.T,2026-06-16,GC,D,20,-20,-15,15,25,10,-10,15,2205,2209,0.1814,8,50,0.64,0.45
1481.T,2026-06-14,GC,A,100,20,20,15,25,10,8,15,3515,3515,0,9,51.93,2.82,1.35
431A.T,2026-06-15,GC,D,0,-20,-15,15,25,-10,-10,15,1945,1686,-13.3162,9,50.12,0.65,-0.26
2242.T,2026-06-16,GC,B,75,10,-15,15,25,10,15,15,667.5,668.5,0.1498,8,60.52,0.06,5.58
6498.T,2026-06-04,GC,A,93,20,0,15,25,10,8,15,2231,2605,16.7638,10,52.01,0.82,7.88
9906.T,2026-06-03,GC,D,0,-20,10,-15,25,-10,-10,-10,3690,3765,2.0325,10,23.58,1.2,-9.94
3107.T,2026-06-04,GC,B,65,20,0,15,25,0,-10,15,3497,3357,-4.0034,10,53.17,0.79,9.76
6578.T,2026-06-03,GC,D,0,0,-15,5,15,10,-10,-10,438,448,2.2831,10,48.89,0.63,0.86
5989.T,2026-06-17,GC,D,35,20,0,-15,25,0,-10,15,1533,1464,-4.501,7,28.51,0.87,9.77
9903.T,2026-06-02,GC,A,88,20,20,15,25,-15,8,15,1092,1100,0.7326,10,62.03,2.52,20.05
2676.T,2026-06-26,GC,A,93,20,20,-5,25,10,8,15,2164,2164,0,0,76.33,1.99,5.72
7065.T,2026-06-03,GC,D,0,-20,10,-15,25,-10,-10,15,953,955,0.2099,10,8.88,1.42,-1.32
5592.T,2026-06-02,GC,D,0,-20,10,-15,25,-10,-10,15,2537,2570,1.3007,10,35.4,1.11,-5.77
6381.T,2026-06-24,GC,D,8,0,-15,15,0,10,8,-10,1665,1683,1.0811,2,61.18,0.63,1.98
