symbol,detected_at,signal_type,rank,total_score,score_slope,score_volume,score_rsi,score_hold,score_deviation,score_macd,score_weekly,entry_price,exit_price,return_pct,holding_days,rsi_value,volume_ratio,deviation_pct
6273.T,2026-06-01,GC,D,0,-20,-15,-15,25,-10,-10,15,66520,71630,7.6819,19,18.22,0.62,-4.47
4968.T,2026-06-07,GC,C,43,20,20,-5,0,-15,8,15,1576,2090,32.6142,14,84.3,3.85,21.42
5695.T,2026-06-15,GC,B,73,20,20,-5,15,0,8,15,2819,3240,14.9344,9,72.17,5,9.26
3132.T,2026-06-11,GC,D,25,20,-15,5,25,-15,-10,15,3205,3184,-0.6552,11,48.99,0.57,18.99
5587.T,2026-06-26,GC,D,0,-20,-15,-15,25,-10,-10,-10,745,745,0,0,27.68,0.57,-0.86
147A.T,2026-06-14,GC,B,75,20,20,15,25,-10,-10,15,992,979,-1.3105,9,50.96,1.61,-0.03
450A.T,2026-06-03,GC,C,50,20,-15,15,25,0,-10,15,785.7999877929688,754.2999877929688,-4.0087,17,63.85,0.15,8.42
8066.T,2026-06-16,GC,D,0,-20,10,-15,25,-10,-10,-10,2476,2507,1.252,8,42.03,1.43,-1.51
9366.T,2026-06-03,GC,A,85,10,20,15,25,10,-10,15,975,993,1.8462,17,60.78,1.72,3.8
9739.T,2026-06-07,GC,C,50,10,-15,15,25,10,-10,15,2521,2542,0.833,14,53.61,0.52,3.54
6869.T,2026-06-21,GC,D,25,20,10,-15,15,-10,-10,15,1389.5,1464,5.3616,4,33.03,1.46,-3.06
3558.T,2026-06-03,GC,D,0,-20,-15,-15,25,-10,-10,15,1621,1489,-8.1431,17,28.25,0.45,-9.33
3907.T,2026-06-26,GC,D,15,-20,20,-15,25,0,-10,15,943,943,0,0,38.21,2.31,10.3
7261.T,2026-06-23,GC,D,0,10,0,-15,25,-10,-10,-10,1068.5,1099,2.8545,3,41.04,0.85,-2.25
9249.T,2026-06-18,GC,C,48,10,10,-5,0,10,8,15,1610,1581,-1.8012,6,76.32,1.29,2.04
6807.T,2026-06-25,GC,D,0,-20,-15,-15,25,-10,-10,-10,2328,2276,-2.2337,1,36.2,0.66,-3.14
4367.T,2026-06-26,GC,D,5,-20,0,-15,25,10,-10,15,2480,2480,0,0,29.88,0.95,1.11
487A.T,2026-06-02,GC,B,68,10,-15,15,25,10,8,15,2060,1997,-3.0583,18,62.65,0.3,3.34
6335.T,2026-06-24,GC,D,0,-20,-15,-15,25,-10,-10,15,531,683,28.6252,2,32.49,0.36,-0.23
421A.T,2026-06-07,GC,C,48,20,0,-5,25,-15,8,15,3150,3175,0.7937,14,71.75,0.82,37.62
6203.T,2026-06-22,GC,D,10,20,-15,-15,15,0,-10,15,1709,1607,-5.9684,4,37.56,0.44,9.64
6237.T,2026-06-22,GC,B,78,20,10,15,25,-15,8,15,3690,3585,-2.8455,4,61.34,1.28,28.61
3914.T,2026-06-09,GC,D,15,10,0,-15,25,-10,-10,15,2379,2369,-0.4203,13,21.04,0.9,-5.85
3075.T,2026-06-23,GC,D,28,0,0,-5,25,10,8,-10,1620,1633,0.8025,3,83.33,0.94,1.19
6292.T,2026-06-26,GC,D,20,10,-15,-15,25,10,-10,15,819,819,0,0,44.9,0.66,1.69
2237.T,2026-06-03,GC,C,50,20,0,15,25,-15,-10,15,122950,113550,-7.6454,17,61.92,0.94,16.36
3135.T,2026-06-07,GC,C,48,20,0,-5,25,-15,8,15,1283,1385,7.9501,14,75.81,0.73,15.78
4544.T,2026-06-26,GC,D,5,-20,0,-15,25,10,-10,15,3244,3244,0,0,41.98,0.72,1.83
1793.T,2026-06-23,GC,B,68,20,-15,15,25,0,8,15,1945,2014,3.5476,3,59.17,0.26,8.38
6659.T,2026-06-09,GC,D,35,20,-15,15,25,-15,-10,15,69,65,-5.7971,13,54.17,0.54,48.49
8929.T,2026-06-01,GC,D,0,-10,-15,-15,25,-10,-10,-10,1334,1270,-4.7976,19,43.73,0.54,-1.21
9742.T,2026-06-26,GC,B,70,0,0,5,25,10,15,15,2101,2101,0,0,47.56,0.88,1.34
3374.T,2026-06-07,GC,C,40,20,-15,5,25,0,-10,15,2881,3390,17.6675,14,47.8,0.68,13.73
2053.T,2026-06-26,GC,D,18,10,-15,15,0,10,8,-10,1824,1824,0,0,61.58,0.58,3.59
3089.T,2026-06-18,GC,C,55,20,10,-15,25,10,-10,15,1184,1172,-1.0135,6,34.11,1.04,5.1
8053.T,2026-06-17,GC,D,0,-20,-15,-15,25,10,-10,15,6547,6201,-5.2849,7,31.81,0.69,2.75
366A.T,2026-06-14,GC,B,65,20,0,5,25,10,-10,15,1045,1032,-1.244,9,49.77,0.95,6.35
2568.T,2026-06-03,GC,C,48,20,0,-5,25,-15,8,15,8500,8074,-5.0118,17,75.18,0.91,19.39
6472.T,2026-06-17,GC,D,0,-20,0,5,25,-15,-10,15,439.79998779296875,404.5,-8.0264,7,46.55,0.74,15.5
7215.T,2026-06-22,GC,D,35,10,0,-15,25,10,-10,15,420,415,-1.1905,4,27.42,0.91,5.92
1619.T,2026-06-07,GC,C,40,10,-15,15,15,10,-10,15,46690,50140,7.3892,14,54.94,0.45,0.02
6464.T,2026-06-22,GC,A,85,20,10,15,25,-15,15,15,426,392,-7.9812,4,58.42,1.19,24.18
6230.T,2026-06-26,GC,C,40,10,-15,5,25,10,-10,15,2191,2191,0,0,48.9,0.26,1.37
5998.T,2026-06-04,GC,D,33,20,-15,-5,25,-15,8,15,3040,3050,0.3289,16,85.75,0.17,53.14
383A.T,2026-06-02,GC,A,83,10,20,-5,25,10,8,15,2555,2597,1.6438,18,71.73,21.71,5.62
9369.T,2026-06-18,GC,D,35,20,10,-15,25,-10,-10,15,3045,3175,4.2693,6,41.72,1.11,-0.21
3202.T,2026-06-15,GC,D,0,10,-15,5,0,-10,-10,15,130,126,-3.0769,9,46,0.3,-0.89
6276.T,2026-06-10,GC,D,0,-20,10,-15,25,-10,-10,15,269,307,14.1264,12,33.33,1.01,-1.54
6335.T,2026-06-22,GC,D,5,-20,20,-15,25,-10,-10,15,526,683,29.8479,4,27.4,2.41,-1.08
4088.T,2026-06-24,GC,A,88,20,20,15,25,-15,8,15,2694,2778,3.118,2,69.22,1.53,17.73
3058.T,2026-06-21,GC,D,15,-20,0,15,25,-10,15,-10,689,685,-0.5806,4,61.4,0.75,-0.06
4762.T,2026-06-08,GC,A,83,10,0,15,25,10,8,15,1576,1663,5.5203,14,57.54,0.89,3.13
2630.T,2026-06-14,GC,D,10,0,-15,-15,25,10,-10,15,15850,15345,-3.1861,9,36.62,0.44,4.63
6118.T,2026-06-03,GC,D,0,-20,10,-15,25,-10,-10,15,1100,1156,5.0909,17,21.14,1.16,-6.28
7111.T,2026-06-09,GC,D,0,0,-15,15,15,-10,-10,-10,432,432,0,13,50.87,0.47,-6.68
7707.T,2026-06-15,GC,D,0,-20,-15,-15,25,-10,-10,-10,193,187,-3.1088,9,19.15,0.31,-15.41
4286.T,2026-06-10,GC,D,0,-20,-15,-15,25,-10,-10,15,1087,1040,-4.3238,12,32.66,0.51,-1.95
2533.T,2026-06-16,GC,C,45,20,0,-15,25,10,-10,15,481,481,0,8,40,0.9,6.45
3915.T,2026-06-15,GC,D,35,20,-15,15,25,-15,-10,15,2400,2307,-3.875,9,56.91,0.28,26.61
8306.T,2026-06-18,GC,C,58,20,10,-5,25,-15,8,15,3374,3245,-3.8234,6,81.83,1.01,16.78
6149.T,2026-06-09,GC,D,28,20,-15,15,0,10,8,-10,2049,2101,2.5378,13,65.99,0.33,1.7
4243.T,2026-06-11,GC,B,65,10,10,5,25,10,-10,15,878,958,9.1116,11,49.48,1.36,0.92
8566.T,2026-06-22,GC,D,18,-20,-15,-5,25,10,8,15,6180,6050,-2.1036,4,70.15,0.64,1.6
2433.T,2026-06-16,GC,B,65,20,0,5,25,10,-10,15,1127,1115,-1.0648,8,45.22,0.74,3.23
4174.T,2026-06-24,GC,B,68,20,-15,15,25,0,8,15,688,682,-0.8721,2,55.52,0.1,8.3
8015.T,2026-06-08,GC,D,15,10,0,-15,25,-10,-10,15,6165,5958,-3.3577,14,28.43,0.82,-5.74
9684.T,2026-06-15,GC,D,0,-20,10,-15,25,-10,-10,-10,2450.5,2344.5,-4.3256,9,24.07,1.13,-4.17
7236.T,2026-06-08,GC,C,50,20,0,15,25,-15,-10,15,14050,15050,7.1174,14,52.03,0.93,28.13
7677.T,2026-06-15,GC,D,20,10,10,15,15,-10,-10,-10,2600,2510,-3.4615,9,50.61,1.11,-0.47
2323.T,2026-06-01,GC,B,68,20,-15,15,15,10,8,15,382,254,-33.5079,19,58.23,0.47,5.2
3204.T,2026-06-11,GC,D,0,-20,-15,-15,25,-10,-10,-10,490,509,3.8776,11,39.44,0.42,-3.54
3680.T,2026-06-26,GC,D,0,-20,10,-15,25,-10,-10,15,207,207,0,0,36.07,1.19,-7.53
2017.T,2026-06-08,GC,A,95,20,20,15,25,10,-10,15,1436,1453,1.1838,14,50.26,1.76,2.63
7734.T,2026-06-02,GC,A,85,20,10,15,25,10,-10,15,3590,3645,1.532,18,59.73,1.1,5.68
7867.T,2026-06-09,GC,B,60,20,-15,15,25,10,-10,15,2902.5,3200,10.2498,13,53.47,0.67,4.21
9906.T,2026-06-07,GC,D,0,-20,-15,-15,25,-10,-10,15,3660,3955,8.0601,14,32.03,0.41,-7.5
6287.T,2026-06-23,GC,B,60,20,10,15,0,10,-10,15,2299,2370,3.0883,3,52.17,1.18,2.34
7031.T,2026-06-01,GC,B,78,20,-15,15,25,10,8,15,639,649,1.5649,19,55.61,0.21,2.18
287A.T,2026-06-25,GC,A,100,20,10,15,25,10,8,15,1086,1069,-1.5654,1,55.27,1.05,7.71
2533.T,2026-06-21,GC,C,55,10,0,15,25,0,-10,15,488,481,-1.4344,4,56.25,0.85,8.33
8005.T,2026-06-16,GC,C,55,20,0,5,25,0,-10,15,1627,1631,0.2459,8,49.77,0.98,12.3
3169.T,2026-06-15,GC,A,85,10,20,15,25,10,-10,15,657,656,-0.1522,9,50,3.67,2.28
2410.T,2026-06-11,GC,C,50,10,-15,15,25,10,-10,15,2523,2886,14.3876,11,57.55,0.69,1.77
3202.T,2026-06-25,GC,D,0,-10,-15,-15,25,-10,-10,-10,126,126,0,1,30,0.61,-3.05
4526.T,2026-06-21,GC,D,33,20,10,-5,0,10,8,-10,3000,3080,2.6667,4,71.79,1.42,4.01
6361.T,2026-06-04,GC,C,50,20,-15,5,25,10,-10,15,5480,6248,14.0146,16,48.99,0.65,5.23
2311.T,2026-06-01,GC,D,0,-20,20,-15,25,-10,-10,-10,780,788,1.0256,19,23.64,1.65,-3.93
7957.T,2026-06-02,GC,C,48,20,-15,-5,25,0,8,15,1630,1681,3.1288,18,70.91,0.25,11.98
9846.T,2026-06-26,GC,C,50,10,-15,15,25,10,-10,15,989,989,0,0,65.85,0.26,1.98
4171.T,2026-06-07,GC,D,33,20,-15,-5,25,-15,8,15,1675,1678,0.1791,14,99.77,0.22,20.35
7846.T,2026-06-15,GC,A,83,10,0,15,25,10,8,15,4930,5150,4.4625,9,51.47,0.71,3.11
2562.T,2026-06-01,GC,B,68,10,-15,15,25,10,8,15,3585,3643,1.6179,19,65.63,0.12,4.82
2634.T,2026-06-07,GC,A,95,20,20,15,25,10,-10,15,3071,3032,-1.2699,14,69.79,3.16,7.27
7792.T,2026-06-08,GC,D,25,10,0,-15,15,10,-10,15,1437,1440,0.2088,14,39.38,0.9,0.39
3045.T,2026-06-25,GC,D,20,-10,-15,5,25,10,-10,15,1463,1476,0.8886,1,46.58,0.63,0.51
5703.T,2026-06-09,GC,A,85,20,10,15,25,10,-10,15,3095,2819,-8.9176,13,52.49,1.45,4.36
3892.T,2026-06-17,GC,D,0,-20,10,-15,25,-10,-10,-10,1645,1620,-1.5198,7,33.43,1.43,-5.16
5381.T,2026-06-24,GC,A,83,20,0,15,15,10,8,15,1109,1110,0.0902,2,52.17,0.9,6.02
379A.T,2026-06-07,GC,C,40,20,-15,5,25,0,-10,15,1341,1326,-1.1186,14,47.44,0.06,8.05
2181.T,2026-06-15,GC,B,68,10,-15,15,25,10,8,15,247.6999969482422,243.10000610351562,-1.8571,9,56.78,0.69,3.91
2017.T,2026-06-03,GC,C,58,20,-15,-5,25,10,8,15,1498,1453,-3.004,17,71.21,0.19,7.19
6875.T,2026-06-07,GC,B,60,20,10,15,25,-15,-10,15,11410,10020,-12.1823,14,54.31,1.37,24.36
2653.T,2026-06-21,GC,D,10,-20,20,15,25,-10,-10,-10,2796,2788,-0.2861,4,50.35,1.55,-0.14
2180.T,2026-06-11,GC,D,35,20,-15,15,25,-15,-10,15,1317,1305,-0.9112,11,60,0.2,24.81
6656.T,2026-06-10,GC,C,48,20,0,-5,25,-15,8,15,1370,1253,-8.5401,12,78.02,0.76,91.64
9831.T,2026-06-26,GC,C,55,20,0,5,25,0,-10,15,656.0999755859375,656.0999755859375,0,0,46.21,0.78,13
3202.T,2026-06-18,GC,D,0,10,-15,-15,15,-10,-10,15,130,126,-3.0769,6,37.78,0.55,-0.59
3708.T,2026-06-02,GC,A,100,20,10,15,25,10,8,15,1719,1856,7.9697,18,61.84,1.01,4.41
283A.T,2026-06-01,GC,B,68,20,20,-5,25,-15,8,15,1400,1373,-1.9286,19,73.04,56.17,15.1
3696.T,2026-06-23,GC,D,5,-20,0,-15,25,10,-10,15,1709,2039,19.3095,3,42.45,0.88,2.91
6762.T,2026-06-01,GC,B,68,20,20,-5,25,-15,8,15,4104,3575,-12.8899,19,83.07,1.86,62.72
1477.T,2026-06-24,GC,C,58,10,-15,5,25,10,8,15,3189,3199,0.3136,2,49.64,0.08,0.56
7031.T,2026-06-22,GC,C,43,10,-15,15,0,10,8,15,637,649,1.8838,4,52.46,0.51,1.42
7990.T,2026-06-14,GC,B,65,20,0,15,25,0,-10,15,2421,2315,-4.3784,9,50.7,0.86,8.51
4255.T,2026-06-07,GC,D,20,20,-15,-15,25,0,-10,15,2372,2450,3.2884,14,40.49,0.04,8.29
5036.T,2026-06-03,GC,B,65,20,0,5,25,10,-10,15,1680,1374,-18.2143,17,45.64,0.91,7.25
2513.T,2026-06-10,GC,C,50,10,-15,15,25,10,-10,15,3486,3503,0.4877,12,51.72,0.24,5.19
6310.T,2026-06-14,GC,D,0,0,-15,-15,25,-10,-10,-10,1772,1770,-0.1129,9,43.44,0.49,-1.62
2882.T,2026-06-15,GC,D,38,0,0,15,15,10,8,-10,2002,2012,0.4995,9,57.72,0.75,0.97
6954.T,2026-06-15,GC,D,0,-20,0,-15,25,0,-10,15,7344,7026,-4.3301,9,34.3,0.89,8.9
3597.T,2026-06-07,GC,D,15,-10,0,-15,25,10,-10,15,10070,9970,-0.993,14,36.73,0.72,0.12
2247.T,2026-06-10,GC,C,40,10,-15,5,25,10,-10,15,2219,2226,0.3155,12,49.07,0.48,6
3132.T,2026-06-09,GC,C,50,20,0,15,25,-15,-10,15,3316,3184,-3.9807,13,61.27,0.94,23.76
2970.T,2026-06-21,GC,B,65,10,10,15,15,10,-10,15,1149,1143,-0.5222,4,52.22,1.43,1.7
4205.T,2026-06-24,GC,C,48,20,0,-5,25,-15,8,15,2342.5,2396,2.2839,2,72.28,0.86,17.51
6544.T,2026-06-18,GC,D,5,-20,0,-15,25,10,-10,15,1680.5,1666,-0.8628,6,41.97,0.74,0.5
5714.T,2026-06-01,GC,B,75,20,0,15,25,10,-10,15,10430,8744,-16.1649,19,50.71,0.78,4.92
8929.T,2026-06-22,GC,D,0,-20,-15,-15,25,-10,-10,-10,1281,1270,-0.8587,4,41.36,0.68,-3.74
6392.T,2026-06-24,GC,D,20,10,-15,-15,25,10,-10,15,7110,7110,0,2,26.21,0.61,4.24
2250.T,2026-06-09,GC,A,85,20,10,15,25,10,-10,15,354.20001220703125,362.20001220703125,2.2586,13,57.7,1.39,4.99
6182.T,2026-06-17,GC,B,75,20,10,15,25,0,-10,15,527,527,0,7,53.78,1.08,8.72
6758.T,2026-06-08,GC,C,45,20,0,-15,25,10,-10,15,3508,3199,-8.8084,14,37.47,0.78,3.39
5587.T,2026-06-14,GC,D,25,10,10,-15,25,-10,-10,15,755,745,-1.3245,9,21.43,1.03,-1.32
9069.T,2026-06-14,GC,C,55,10,0,5,25,10,-10,15,1964,1921.5,-2.164,9,46.52,0.81,1.94
3800.T,2026-06-22,GC,C,55,10,10,5,15,10,-10,15,1949,1970,1.0775,4,46.67,1.28,0.79
269A.T,2026-06-14,GC,D,0,-20,-15,-15,25,-10,-10,15,2125,2205,3.7647,9,20.25,0.31,-8.67
6577.T,2026-06-02,GC,B,63,-20,10,15,25,10,8,15,1969,2066,4.9264,18,56.44,1.38,3.29
3191.T,2026-06-09,GC,B,68,20,0,15,0,10,8,15,2222,2230,0.36,13,61.97,0.75,3.56
1573.T,2026-06-25,GC,B,63,20,0,-5,25,0,8,15,9403,9563,1.7016,1,79.32,0.95,12.33
3708.T,2026-06-04,GC,B,78,20,-15,15,25,10,8,15,1737,1856,6.8509,16,53.9,0.64,5.35
365A.T,2026-06-03,GC,D,20,-20,-15,15,25,10,-10,15,720,728,1.1111,17,53.49,0.36,2.83
6334.T,2026-06-01,GC,C,48,20,-15,-5,25,0,8,15,449,466,3.7862,19,79.27,0.33,10
6757.T,2026-06-08,GC,D,15,-20,10,5,25,-10,-10,15,819,824,0.6105,14,47.17,1.3,-0.48
9076.T,2026-06-11,GC,B,78,20,-15,15,25,10,8,15,2727,2619.5,-3.9421,11,65.58,0.63,7.16
1617.T,2026-06-03,GC,D,0,10,-15,-15,0,-10,-10,15,45040,47460,5.373,17,41.16,0.37,-0.2
1577.T,2026-06-17,GC,A,83,10,0,15,25,10,8,15,55120,54050,-1.9412,7,59.97,0.81,2.15
2633.T,2026-06-10,GC,C,40,10,-15,5,25,10,-10,15,544.9000244140625,546.5999755859375,0.312,12,49.88,0.66,6.07
6564.T,2026-06-07,GC,D,0,-20,0,-15,25,-10,-10,15,2000,1976,-1.2,14,29.64,0.86,-1.11
4704.T,2026-06-26,GC,D,0,-20,-15,-15,25,-10,-10,15,5590,5590,0,0,26.25,0.67,-1.69
3028.T,2026-06-24,GC,D,25,10,10,15,0,10,-10,-10,2045,2073,1.3692,2,60.23,1.02,0.41
2520.T,2026-06-03,GC,C,53,20,-15,15,25,-15,8,15,2499,2405,-3.7615,17,69.49,0.15,15.07
4078.T,2026-06-14,GC,D,35,20,-15,15,25,-15,-10,15,4815,4705,-2.2845,9,55,0.54,17.16
7916.T,2026-06-04,GC,D,0,-20,-15,15,25,-10,-10,-10,1810,1782,-1.547,16,50.3,0.25,-3.25
9619.T,2026-06-14,GC,B,68,0,20,15,0,10,8,15,2182,2218,1.6499,9,63.95,2.18,3.06
3663.T,2026-06-04,GC,A,100,20,20,15,25,0,8,15,1608,1812,12.6866,16,66.67,1.84,14.56
8566.T,2026-06-23,GC,C,53,-20,0,15,25,10,8,15,6140,6050,-1.4658,3,64.18,0.7,0.95
1381.T,2026-06-23,GC,D,0,-20,10,-15,25,-10,15,-10,3705,3535,-4.5884,3,37.5,1.4,-2.23
7189.T,2026-06-21,GC,B,68,10,10,15,25,10,8,-10,4180,4204,0.5742,4,60.61,1.41,1.3
4243.T,2026-06-21,GC,A,100,20,20,15,25,0,8,15,945,958,1.3757,4,67.05,2.47,9.68
354A.T,2026-06-24,GC,B,75,10,10,15,25,10,-10,15,3013,3042,0.9625,2,50.36,1.26,1.73
9064.T,2026-06-25,GC,C,40,0,10,15,0,10,-10,15,1812,1819.5,0.4139,1,53.2,1.46,1.51
2522.T,2026-06-03,GC,B,60,20,10,15,25,-15,-10,15,8832,8860,0.317,17,63.96,1.1,20.54
145A.T,2026-06-14,GC,D,0,-20,10,-15,25,-10,-10,-10,800,768,-4,9,19.37,1.26,-8.49
6050.T,2026-06-17,GC,B,63,-20,10,15,25,10,8,15,1678,1696,1.0727,7,62.5,1.2,1.64
6463.T,2026-06-18,GC,B,68,20,-15,15,25,0,8,15,1454,1402,-3.5763,6,60.78,0.66,11.92
6544.T,2026-06-01,GC,B,75,20,0,15,25,10,-10,15,1733.5,1666,-3.8939,19,62.19,0.96,3.91
5136.T,2026-06-25,GC,D,33,20,-15,-5,25,-15,8,15,1785,1653,-7.395,1,70.74,0.26,18.85
2760.T,2026-06-16,GC,C,55,20,0,5,25,0,-10,15,3990,3885,-2.6316,8,48.68,0.85,11.86
6464.T,2026-06-01,GC,B,68,20,20,-5,25,-15,8,15,433,392,-9.4688,19,71.71,1.99,29.37
6568.T,2026-06-26,GC,B,68,20,-15,15,15,10,8,15,1311,1311,0,0,60.07,0.46,5.16
5301.T,2026-06-16,GC,C,50,20,0,15,25,-15,-10,15,1809,1729,-4.4223,8,60.22,0.72,44.14
2483.T,2026-06-08,GC,C,55,20,20,-15,25,0,-10,15,2065,2052,-0.6295,14,42.11,2.73,8.37
4769.T,2026-06-04,GC,B,75,0,20,15,25,10,-10,15,1052,1095,4.0875,16,51.16,3.29,1.08
6853.T,2026-06-15,GC,C,50,20,-15,5,25,10,-10,15,838,800,-4.5346,9,46.23,0.68,5.49
7509.T,2026-06-14,GC,D,35,-10,20,5,25,-10,-10,15,4610,4575,-0.7592,9,46.09,247.5,-1.03
6966.T,2026-06-23,GC,C,53,20,-15,15,25,-15,8,15,1087,992,-8.7397,3,63.07,0.62,44.82
1941.T,2026-06-08,GC,A,83,10,10,15,15,10,8,15,4865,5640,15.9301,14,62.07,1.18,2.35
5592.T,2026-06-08,GC,D,0,-20,0,-15,25,-10,-10,15,2607,2104,-19.2942,14,26.17,0.76,-3
6966.T,2026-06-22,GC,C,53,20,-15,15,25,-15,8,15,1159,992,-14.409,4,67.24,0.53,55.12
8551.T,2026-06-21,GC,A,85,20,20,5,25,10,-10,15,5280,5260,-0.3788,4,45.24,2.13,4.38
9731.T,2026-06-26,GC,D,35,-20,20,15,25,-10,-10,15,3500,3500,0,0,56,3.15,0
4436.T,2026-06-16,GC,D,0,-20,-15,-15,25,-10,-10,15,414,418,0.9662,8,21.37,0.36,-5.24
9906.T,2026-06-02,GC,D,0,0,-15,-15,25,-10,-10,-10,3705,3955,6.7476,18,21.88,0.66,-9.75
4401.T,2026-06-16,GC,D,0,-10,10,-15,25,10,-10,-10,4049,4287,5.878,8,43.85,1.45,0.33
3089.T,2026-06-22,GC,C,55,20,10,-15,25,10,-10,15,1209,1172,-3.0604,4,44.14,1.32,7.47
9616.T,2026-06-22,GC,B,63,20,0,-5,25,0,8,15,2885,2951.5,2.305,4,86.55,0.95,14.46
5985.T,2026-06-25,GC,C,43,20,-15,15,0,0,8,15,1941,1800,-7.2643,1,58.92,0.64,14.13
4243.T,2026-06-07,GC,D,30,0,-15,15,15,10,-10,15,876,958,9.3607,14,53.04,0.38,1.13
7600.T,2026-06-14,GC,C,40,20,0,5,25,-15,-10,15,817,916,12.1175,9,47.18,0.98,27.94
4544.T,2026-06-21,GC,D,10,0,-15,5,25,-10,-10,15,3173,3244,2.2376,4,46.65,0.65,-1.86
1417.T,2026-06-03,GC,D,0,-10,0,-15,25,-10,-10,15,3828,3894,1.7241,17,35.55,0.89,-0.31
4374.T,2026-06-10,GC,D,25,20,0,-15,25,-10,-10,15,2361,2276,-3.6002,12,34.08,0.74,-1.29
8337.T,2026-06-25,GC,C,50,20,-15,5,25,10,-10,15,2350,2358,0.3404,1,49.79,0.42,7.23
3565.T,2026-06-16,GC,D,5,-20,20,-15,25,-10,-10,15,419,379,-9.5465,8,29.56,2.9,-3.77
3708.T,2026-06-14,GC,A,93,20,10,15,25,0,8,15,1843,1856,0.7054,9,62.82,1.27,9.41
4980.T,2026-06-22,GC,B,68,20,0,15,25,-15,8,15,4931,4407,-10.6266,4,60.23,0.74,61.77
6590.T,2026-06-09,GC,C,55,10,10,15,25,-10,-10,15,4870,4365,-10.3696,13,55.21,1.36,-0.75
9069.T,2026-06-02,GC,C,45,-10,0,15,25,10,-10,15,1893.5,1921.5,1.4787,18,55.35,0.82,0.22
7752.T,2026-06-03,GC,D,38,20,0,-5,0,0,8,15,1526,1414,-7.3394,17,76.54,0.99,9.36
4461.T,2026-06-18,GC,B,78,20,10,15,25,-15,8,15,12830,12510,-2.4942,6,61.74,1.2,35.85
8291.T,2026-06-02,GC,B,75,10,20,5,25,10,-10,15,557,546,-1.9749,18,47.06,4.86,4.52
7208.T,2026-06-09,GC,D,0,0,0,-15,15,-10,-10,15,1140,1216,6.6667,13,34.83,0.99,-1.26
8601.T,2026-06-23,GC,A,93,20,0,15,25,10,8,15,1594.5,1596.5,0.1254,3,60.92,0.93,5.27
1494.T,2026-06-22,GC,D,38,10,-15,-5,15,10,8,15,43490,43300,-0.4369,4,74.7,0.3,3.75
7186.T,2026-06-15,GC,A,93,20,10,15,25,0,8,15,1761,1713.5,-2.6973,9,64.87,1.19,14.17
4461.T,2026-06-16,GC,D,35,20,-15,15,25,-15,-10,15,11570,12510,8.1245,8,59.39,0.41,22.73
7272.T,2026-06-21,GC,C,45,10,10,-15,25,10,-10,15,1242,1260,1.4493,4,40.84,1.45,5.32
2070.T,2026-06-02,GC,B,68,10,-15,15,25,10,8,15,14985,14990,0.0334,18,66.45,0.13,3.18
9846.T,2026-06-14,GC,B,63,10,0,-5,25,10,8,15,993,989,-0.4028,9,87.5,0.84,2.29
2860.T,2026-06-11,GC,D,0,-20,0,-15,25,-10,-10,15,3042,3118,2.4984,11,30.17,0.78,-1.71
9888.T,2026-06-02,GC,D,38,20,0,-5,15,-15,8,15,933,970,3.9657,18,71.24,0.79,16.43
2626.T,2026-06-15,GC,D,35,10,0,-15,25,10,-10,15,2880,2803,-2.6736,9,44.74,0.71,3.5
3772.T,2026-06-01,GC,D,5,-20,20,-15,25,-10,-10,15,1064,1075,1.0338,19,33.64,1.56,-0.37
2257.T,2026-06-23,GC,D,38,10,-15,-5,15,10,8,15,230.1999969482422,231.1999969482422,0.4344,3,74.63,0.16,1.7
2236.T,2026-06-21,GC,B,73,20,10,-5,15,10,8,15,1438,1478,2.7816,4,73.04,1.46,3.29
3302.T,2026-06-18,GC,A,83,10,10,15,25,0,8,15,3340,3325,-0.4491,6,66.39,1.23,9.79
5257.T,2026-06-07,GC,D,0,-20,-15,15,25,-10,8,-10,2460,2461,0.0407,14,66.3,0.23,-0.14
1679.T,2026-06-14,GC,C,50,10,-15,15,25,10,-10,15,64720,67180,3.801,9,54.83,0,3.39
7600.T,2026-06-15,GC,C,50,20,0,15,25,-15,-10,15,817,916,12.1175,9,54.27,0.95,29.81
5885.T,2026-06-01,GC,D,25,10,10,-15,25,-10,-10,15,2885,2793,-3.1889,19,44.11,1.13,-1.12
6758.T,2026-06-16,GC,D,15,10,0,-15,25,-10,-10,15,3275,3199,-2.3206,8,34.26,0.98,-3.26
2859.T,2026-06-11,GC,C,55,10,20,-15,25,10,-10,15,3024,3126,3.373,11,43.66,2.34,1.67
4228.T,2026-06-01,GC,A,93,20,10,15,25,0,8,15,550,544,-1.0909,19,65.58,1.04,14.11
4042.T,2026-06-25,GC,B,65,20,0,15,25,0,-10,15,2952.5,2930.5,-0.7451,1,63.73,0.79,14.83
7351.T,2026-06-21,GC,D,0,-20,10,-15,25,-10,-10,-10,457,457,0,4,17,1.21,-0.14
3769.T,2026-06-10,GC,D,5,0,0,-15,25,-10,-10,15,7841,8904,13.5569,12,33.26,0.85,-3.46
5981.T,2026-06-16,GC,D,23,20,-15,-5,0,0,8,15,2110,1944,-7.8673,8,73.73,0.6,13.82
2393.T,2026-06-25,GC,D,33,20,-15,-5,25,-15,8,15,4450,4390,-1.3483,1,89.69,0.26,65.68
2323.T,2026-06-16,GC,D,0,-20,0,-15,25,-10,-10,-10,289,254,-12.1107,8,28.7,0.76,-17.98
